STATION,NAME,DATE,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/4/1907,0,,,,14.4,3.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/5/1907,21.3,,,,11.1,5.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/6/1907,8.6,,,,10,4.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/7/1907,33.5,,,,10,7.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/8/1907,13.5,,,,10,7.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/9/1907,33.5,,,,10,9.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/10/1907,2.3,,,,11.1,5.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/11/1907,0,,,,8.9,3.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/12/1907,1,,,,12.2,8.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/13/1907,4.1,,,,11.1,6.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/14/1907,5.3,,,,12.2,5.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/15/1907,6.4,,,,12.2,8.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/16/1907,0.3,,,,7.8,5.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/17/1907,30.2,,,,8.9,5.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/18/1907,0,,,,12.2,6.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/19/1907,0,,,,13.3,7.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/20/1907,0,,,,14.4,7.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/21/1907,0,,,,15.6,7.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/22/1907,0,,,,17.2,9.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/23/1907,0,,,,20,8.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/24/1907,0,,,,17.8,11.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/25/1907,0.3,,,,16.7,11.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/26/1907,0,,,,17.8,10,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/27/1907,0,,,,16.1,10,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/28/1907,0,,,,16.7,12.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/29/1907,16,,,,17.8,10,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/30/1907,1.8,,,,18.9,10,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/31/1907,0.3,,,,14.4,12.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/1/1907,,,,,17.8,10,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/2/1907,,,,,18.9,12.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/3/1907,,,,,20,12.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/4/1907,,,,,17.8,12.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/5/1907,,,,,20.6,12.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/6/1907,,,,,28.9,14.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/7/1907,,,,,28.9,15.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/8/1907,,,,,29.4,14.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/9/1907,,,,,30,14.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/10/1907,,,,,27.8,13.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/11/1907,,,,,26.7,13.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/12/1907,,,,,26.1,13.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/13/1907,,,,,26.7,12.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/14/1907,,,,,26.7,13.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/15/1907,0.3,,,,22.2,11.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/16/1907,10.7,,,,20,13.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/17/1907,,,,,23.3,12.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/18/1907,,,,,20.6,10,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/19/1907,9.1,,,,21.7,10.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/20/1907,13.2,,,,20,13.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/21/1907,,,,,20.6,12.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/22/1907,,,,,19.4,12.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/23/1907,,,,,20.6,12.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/24/1907,,,,,19.4,12.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/25/1907,,,,,20.6,12.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/26/1907,,,,,21.1,12.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/27/1907,,,,,20,10,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2/28/1907,,,,,19.4,8.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/1/1907,,,,,13.3,9.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/2/1907,,,,,13.3,8.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/3/1907,1.3,,,,14.4,10,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/4/1907,31.8,,,,15,7.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/5/1907,24.6,,,,13.3,7.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/6/1907,0.8,,,,12.8,6.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/7/1907,,,,,14.4,7.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/8/1907,0.8,,,,15.6,7.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/9/1907,0,,,,20,7.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/10/1907,0.5,,,,18.3,8.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/11/1907,,,,,17.2,10,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/12/1907,,,,,18.3,9.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/13/1907,,,,,20.6,9.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/14/1907,,,,,21.1,8.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/15/1907,,,,,21.1,6.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/16/1907,,,,,22.8,18.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/17/1907,,,,,23.9,15.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/18/1907,,,,,18.3,7.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/19/1907,3.8,,,,17.2,7.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/20/1907,8.6,,,,26.7,18.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/21/1907,,,,,25.6,10,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/22/1907,11.7,,,,23.9,10,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/23/1907,,,,,26.7,10,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/24/1907,13,,,,26.7,7.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/25/1907,6.9,,,,23.9,4.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/26/1907,,,,,26.1,4.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/27/1907,,,,,23.9,7.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/28/1907,,,,,24.4,7.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/29/1907,,,,,30,10,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/30/1907,,,,,29.4,10,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",3/31/1907,,,,,28.3,10,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/1/1907,,,,,23.9,13.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/2/1907,2.5,,,,23.9,12.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/3/1907,,,,,22.8,13.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/4/1907,,,,,24.4,10,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/5/1907,,,,,23.9,15.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/6/1907,,,,,21.1,13.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/7/1907,,,,,21.1,13.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/8/1907,,,,,22.8,12.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/9/1907,,,,,23.9,12.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/10/1907,,,,,22.8,12.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/11/1907,,,,,23.3,12.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/12/1907,,,,,23.3,12.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/13/1907,0.8,,,,21.1,10,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/14/1907,,,,,22.8,10,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/15/1907,,,,,23.9,12.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/16/1907,,,,,26.7,13.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/17/1907,,,,,18.3,10,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/18/1907,,,,,19.4,12.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/19/1907,,,,,18.3,12.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/20/1907,,,,,23.3,11.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/21/1907,,,,,25.6,13.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/22/1907,,,,,23.9,11.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/23/1907,0.3,,,,23.9,11.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/24/1907,0.5,,,,23.9,11.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/25/1907,,,,,23.9,12.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/26/1907,,,,,24.4,11.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/27/1907,,,,,20,11.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/28/1907,,,,,24.4,12.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/29/1907,,,,,23.9,12.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",4/30/1907,,,,,23.9,12.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/7/1907,1.3,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",5/26/1907,0.5,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",6/7/1907,0.3,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",6/12/1907,0.5,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/1/1907,0,,,,34.4,17.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/2/1907,0,,,,38.9,20,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/3/1907,0,,,,33.9,18.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/4/1907,0,,,,39.4,24.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/5/1907,0,,,,37.8,18.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/6/1907,0,,,,29.4,17.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/7/1907,0,,,,26.1,17.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/8/1907,0,,,,27.2,17.8,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/9/1907,0,,,,26.7,14.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/10/1907,0,,,,28.9,14.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/11/1907,0,,,,31.1,16.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/12/1907,0,,,,27.8,15.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/13/1907,0,,,,26.7,14.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/14/1907,0,,,,23.9,14.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/15/1907,0,,,,23.9,15,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/16/1907,0,,,,26.1,14.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/17/1907,0,,,,26.7,11.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/18/1907,0,,,,26.7,12.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/19/1907,0,,,,27.2,14.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/20/1907,0,,,,29.4,13.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/21/1907,0,,,,31.7,16.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/22/1907,0,,,,28.3,17.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/23/1907,0,,,,28.9,16.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/24/1907,0,,,,27.2,16.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/25/1907,0,,,,25.6,16.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/26/1907,0,,,,24.4,16.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/27/1907,0,,,,25,16.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/28/1907,0,,,,25.6,16.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/29/1907,0,,,,23.9,16.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/30/1907,0,,,,25.6,13.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",7/31/1907,0,,,,29.4,15,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/1/1907,0,,,,28.3,16.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/2/1907,0,,,,27.8,14.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/3/1907,0,,,,16.1,15.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/4/1907,0,,,,26.7,17.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/5/1907,0,,,,27.2,17.2,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/6/1907,0,,,,26.7,16.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/7/1907,0,,,,26.7,16.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/8/1907,0,,,,27.8,15,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/9/1907,0,,,,29.4,15.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/10/1907,0,,,,27.2,13.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/11/1907,0,,,,26.1,16.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/12/1907,0,,,,25,16.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/13/1907,0,,,,24.4,16.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/14/1907,0,,,,23.9,16.7,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/15/1907,0,,,,23.9,16.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/16/1907,0,,,,24.4,15.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/17/1907,0,,,,27.2,15.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/18/1907,0,,,,27.8,14.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/19/1907,0,,,,27.2,13.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/20/1907,0,,,,28.9,15,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/21/1907,0,,,,30,14.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/22/1907,0,,,,27.8,13.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/23/1907,0,,,,26.7,15.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/24/1907,0,,,,26.7,13.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/25/1907,0,,,,26.1,15.6,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/26/1907,0,,,,23.3,16.1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/27/1907,0,,,,25,14.4,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/28/1907,0,,,,23.9,13.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/29/1907,0,,,,22.2,13.3,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/30/1907,0,,,,21.7,13.9,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",8/31/1907,0,,,,21.7,15,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/1/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/2/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/3/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/4/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/5/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/6/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/7/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/8/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/9/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/10/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/11/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/12/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/13/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/14/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/15/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/16/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/17/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/18/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/19/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/20/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/21/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/22/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/23/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/24/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/25/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/26/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/27/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/28/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/29/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",9/30/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/1/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/2/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/3/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/4/1907,1.5,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/5/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/6/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/7/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/8/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/9/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/10/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/11/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/12/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/13/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/14/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/15/1907,5.6,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/16/1907,0.5,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/17/1907,9.4,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/18/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/19/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/20/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/21/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/22/1907,7.9,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/23/1907,0.5,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/24/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/25/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/26/1907,2,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/27/1907,1.5,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/28/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/29/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/30/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10/31/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/1/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/2/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/3/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/4/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/5/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/6/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/7/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/8/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/9/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/10/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/11/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/12/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/13/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/14/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/15/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/16/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/17/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/18/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/19/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/20/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/21/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/22/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/23/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/24/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/25/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/26/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/27/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/28/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/29/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11/30/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",12/5/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",12/6/1907,8.6,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",12/7/1907,6.9,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",12/10/1907,1.3,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",12/15/1907,0.5,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",12/16/1907,0.5,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",12/27/1907,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",12/28/1907,3.8,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",12/30/1907,0.5,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",12/31/1907,0.3,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/12/1908,0,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/14/1908,18,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",1/18/1908,0,,,,,,
