STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/19/2008,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/20/2008,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/21/2008,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/22/2008,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/23/2008,,,1,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/24/2008,,,30.5,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/25/2008,,,39.1,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/26/2008,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/27/2008,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/28/2008,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/29/2008,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/30/2008,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/31/2008,,,3.3,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",8/1/2008,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",8/2/2008,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",8/3/2008,,,1.5,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",8/4/2008,,,27.9,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",8/5/2008,,,25.9,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",8/6/2008,,,12.2,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",8/7/2008,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",8/8/2008,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",8/9/2008,,,19.3,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",8/10/2008,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",8/11/2008,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",8/12/2008,,,17.8,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",8/13/2008,,,1.5,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",8/14/2008,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",8/15/2008,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",8/16/2008,,,11.4,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",8/17/2008,,,25.9,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",8/18/2008,,,0.8,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",8/19/2008,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",8/20/2008,,,18.3,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",8/21/2008,,,38.6,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",8/22/2008,,,66.5,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",8/23/2008,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",8/24/2008,,,17.5,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",8/25/2008,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",8/26/2008,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",8/27/2008,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",8/28/2008,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",8/29/2008,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",8/30/2008,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",8/31/2008,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",9/1/2008,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",9/2/2008,,,2.8,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",9/3/2008,,,8.1,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",9/4/2008,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",9/5/2008,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",9/6/2008,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",9/7/2008,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",9/8/2008,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",9/9/2008,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",9/10/2008,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",9/11/2008,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",4/12/2009,,,14.2,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",6/30/2009,,,68.1,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/1/2009,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/3/2009,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/4/2009,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/5/2009,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/6/2009,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/7/2009,,,0.5,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/8/2009,,,38.6,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/9/2009,,,9.9,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/10/2009,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/11/2009,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/12/2009,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/13/2009,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/14/2009,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/15/2009,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/16/2009,,,0.8,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/17/2009,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/18/2009,,,0.8,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/19/2009,,,27.2,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/20/2009,,,0.8,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/21/2009,,,27.9,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/22/2009,,,9.4,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/23/2009,,,7.6,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/24/2009,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/25/2009,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/26/2009,,,0,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/27/2009,,,33.5,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/28/2009,,,13.7,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/29/2009,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/30/2009,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/31/2009,,,25.9,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",8/1/2009,,,33.5,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",8/2/2009,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",8/3/2009,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",8/4/2009,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",8/5/2009,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",8/19/2009,,,0.5,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",8/23/2009,,,31.2,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",8/27/2009,,,23.4,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",9/6/2009,,,50.8,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",9/10/2009,,,8.9,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",9/29/2009,,,39.6,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",10/4/2009,,,24.4,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",10/5/2009,,,89.2,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",10/10/2009,,,41.1,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",10/13/2009,,,4.3,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",10/22/2009,,,2.5,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",10/23/2009,,,74.7,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",10/27/2009,,,64,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",10/31/2009,,,61.5,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",1/29/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",1/30/2010,,,40.6,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",1/31/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",2/1/2010,,,1.3,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",2/2/2010,,,2,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",2/3/2010,,,6.1,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",2/4/2010,,,40.1,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",2/5/2010,,,31,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",2/6/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",2/7/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",2/8/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",2/9/2010,,,15,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",2/10/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",2/11/2010,,,1,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",2/12/2010,,,47.2,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",2/13/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",2/14/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",2/15/2010,,,3.6,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",2/16/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",2/17/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",2/18/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",2/19/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",2/20/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",2/21/2010,,,1.3,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",2/22/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",2/23/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",2/24/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",2/25/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",2/26/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",2/27/2010,,,16,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",2/28/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",3/1/2010,,,5.3,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",3/2/2010,,,27.2,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",3/3/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",3/4/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",3/5/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",3/6/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",3/7/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",3/8/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",3/9/2010,,,11.7,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",3/10/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",3/11/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",3/12/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",3/13/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",3/14/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",3/15/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",3/16/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",3/17/2010,,,7.1,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",3/18/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",3/19/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",3/20/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",3/21/2010,,,6.4,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",3/22/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",3/23/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",3/24/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",3/25/2010,,,21.8,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",3/26/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",3/27/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",3/28/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",3/29/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",3/30/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",3/31/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",4/1/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",4/2/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",4/3/2010,,,1.3,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",4/4/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",4/5/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",4/6/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",4/7/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",4/8/2010,,,0.8,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",4/10/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",4/11/2010,,,0.3,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",4/12/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",4/13/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",4/14/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",4/15/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",4/16/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",4/17/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",4/18/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",4/19/2010,,,1.5,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",4/20/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",4/21/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",4/22/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",4/23/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",4/24/2010,,,1.3,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",4/25/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",4/26/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",4/27/2010,,,0.5,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",4/28/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",4/29/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",4/30/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",5/1/2010,,,0.8,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",5/2/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",5/3/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",5/4/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",5/6/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",5/7/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",5/8/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",5/9/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",5/10/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",5/11/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",5/12/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",5/13/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",5/14/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",5/15/2010,,,7.1,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",5/16/2010,,,20.3,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",5/17/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",5/18/2010,,,13.5,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",5/19/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",5/20/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",5/21/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",5/22/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",5/23/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",5/24/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",5/25/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",5/26/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",5/27/2010,,,2.5,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",5/28/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",5/29/2010,,,6.9,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",5/30/2010,,,7.6,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",5/31/2010,,,42.2,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",6/1/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",6/2/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",6/3/2010,,,3,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",6/4/2010,,,14.7,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",6/5/2010,,,0.8,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",6/6/2010,,,1.5,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",6/7/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",6/8/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",6/9/2010,,,0.8,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",6/10/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",6/11/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",6/12/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",6/13/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",6/14/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",6/15/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",6/16/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",6/17/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",6/18/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",6/19/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",6/20/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",6/21/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",6/22/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",6/23/2010,,,3.3,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",6/24/2010,,,16,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",6/25/2010,,,27.9,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",6/26/2010,,,0.8,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",6/27/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",6/28/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",6/29/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",6/30/2010,,,0.8,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/1/2010,,,20.1,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/2/2010,,,11.2,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/3/2010,,,1,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/4/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/5/2010,,,11.9,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/6/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/7/2010,,,1,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/8/2010,,,19.8,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/9/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/10/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/11/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/12/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/13/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/14/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/15/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/16/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/17/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/18/2010,,,6.4,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/19/2010,,,33.5,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/20/2010,,,46.7,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/21/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/22/2010,,,1,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/23/2010,,,8.4,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/24/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/25/2010,,,23.9,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/26/2010,,,23.4,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/27/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/28/2010,,,3.8,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/29/2010,,,6.4,,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/30/2010,,,0,0,,,,
US1TXOR0001,"BRIDGE CITY 1.3 NW, TX US",7/31/2010,,,0,0,,,,
