STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,MDPR,DAPR,PRCP,SNWD,SNOW,TMAX,TMIN,TOBS
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270104,-9999,-9999,0,-9999,-9999,73,47,70
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270105,-9999,-9999,0,-9999,-9999,74,55,68
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270106,-9999,-9999,0,-9999,-9999,76,45,67
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270107,-9999,-9999,0,-9999,-9999,75,49,70
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270108,-9999,-9999,0,-9999,-9999,73,56,70
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270109,-9999,-9999,0,-9999,-9999,75,54,66
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270110,-9999,-9999,0,-9999,-9999,72,48,59
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270111,-9999,-9999,0,-9999,-9999,59,38,50
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270112,-9999,-9999,0,-9999,-9999,66,32,62
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270113,-9999,-9999,0,-9999,-9999,75,52,71
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270114,-9999,-9999,0,-9999,-9999,79,57,70
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270115,-9999,-9999,0,-9999,-9999,70,54,59
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270116,-9999,-9999,0,-9999,-9999,67,39,64
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270117,-9999,-9999,0,-9999,-9999,73,48,70
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270118,-9999,-9999,0,-9999,-9999,79,52,74
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270119,-9999,-9999,0,-9999,-9999,81,56,77
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270120,-9999,-9999,0,-9999,-9999,83,59,77
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270121,-9999,-9999,0,-9999,-9999,81,59,76
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270122,-9999,-9999,0,-9999,-9999,80,58,69
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270123,-9999,-9999,0,-9999,-9999,81,58,70
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270124,-9999,-9999,0,-9999,-9999,82,57,79
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270125,-9999,-9999,0,-9999,-9999,82,56,70
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270126,-9999,-9999,0,-9999,-9999,80,56,71
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270127,-9999,-9999,0,-9999,-9999,77,56,69
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270128,-9999,-9999,0.28,-9999,-9999,70,54,63
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270129,-9999,-9999,0,-9999,-9999,79,60,73
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270130,-9999,-9999,0,-9999,-9999,80,57,71
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270131,-9999,-9999,0,-9999,-9999,82,57,70
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270201,-9999,-9999,0,-9999,-9999,80,59,77
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270202,-9999,-9999,0,-9999,-9999,81,57,77
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270203,-9999,-9999,0,-9999,-9999,82,57,79
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270204,-9999,-9999,0,-9999,-9999,82,58,79
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270205,-9999,-9999,0,-9999,-9999,82,57,73
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270206,-9999,-9999,0,-9999,-9999,83,57,74
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270207,-9999,-9999,0,-9999,-9999,84,58,77
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270208,-9999,-9999,0,-9999,-9999,80,63,75
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270209,-9999,-9999,0,-9999,-9999,81,63,76
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270210,-9999,-9999,0,-9999,-9999,80,65,76
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270211,-9999,-9999,0,-9999,-9999,78,60,71
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270212,-9999,-9999,0,-9999,-9999,83,57,73
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270213,-9999,-9999,0,-9999,-9999,83,56,72
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270214,-9999,-9999,0,-9999,-9999,82,64,76
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270215,-9999,-9999,0,-9999,-9999,85,64,75
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270216,-9999,-9999,0,-9999,-9999,82,64,78
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270217,-9999,-9999,0,-9999,-9999,81,64,77
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270218,-9999,-9999,0,-9999,-9999,83,63,74
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270219,-9999,-9999,0,-9999,-9999,82,62,72
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270220,-9999,-9999,1.11,-9999,-9999,76,40,70
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270221,-9999,-9999,0,-9999,-9999,76,40,65
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270222,-9999,-9999,0,-9999,-9999,75,50,66
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270223,-9999,-9999,0,-9999,-9999,80,56,77
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270224,-9999,-9999,0,-9999,-9999,82,60,75
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270225,-9999,-9999,0,-9999,-9999,81,61,75
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270226,-9999,-9999,0,-9999,-9999,80,72,74
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270227,-9999,-9999,0,-9999,-9999,81,57,73
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270228,-9999,-9999,0,-9999,-9999,85,59,78
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270301,-9999,-9999,0,-9999,-9999,81,59,70
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270302,-9999,-9999,0,-9999,-9999,72,60,60
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270303,-9999,-9999,0,-9999,-9999,60,40,57
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270304,-9999,-9999,0,-9999,-9999,66,38,64
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270305,-9999,-9999,0,-9999,-9999,72,46,66
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270306,-9999,-9999,0,-9999,-9999,79,50,68
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270307,-9999,-9999,0,-9999,-9999,78,52,74
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270308,-9999,-9999,0,-9999,-9999,81,57,75
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270309,-9999,-9999,0,-9999,-9999,81,66,76
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270310,-9999,-9999,0,-9999,-9999,81,68,76
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270311,-9999,-9999,0,-9999,-9999,81,65,76
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270312,-9999,-9999,0,-9999,-9999,83,64,75
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270313,-9999,-9999,0,-9999,-9999,81,63,78
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270314,-9999,-9999,0,-9999,-9999,83,60,76
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270315,-9999,-9999,0,-9999,-9999,86,59,77
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270316,-9999,-9999,0,-9999,-9999,87,63,76
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270317,-9999,-9999,0,-9999,-9999,86,64,78
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270318,-9999,-9999,0,-9999,-9999,84,62,77
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270319,-9999,-9999,0,-9999,-9999,84,64,73
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270320,-9999,-9999,0.23,-9999,-9999,83,65,77
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270321,-9999,-9999,0.58,-9999,-9999,82,64,76
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270322,-9999,-9999,0.06,-9999,-9999,82,65,78
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270323,-9999,-9999,0.56,-9999,-9999,80,62,75
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270324,-9999,-9999,0,-9999,-9999,76,53,71
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270325,-9999,-9999,0,-9999,-9999,73,49,70
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270326,-9999,-9999,0,-9999,-9999,80,51,73
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270327,-9999,-9999,0,-9999,-9999,79,53,74
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270328,-9999,-9999,0,-9999,-9999,83,59,77
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270329,-9999,-9999,0,-9999,-9999,85,62,75
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270330,-9999,-9999,0.13,-9999,-9999,83,60,73
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270331,-9999,-9999,0,-9999,-9999,83,61,75
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270401,-9999,-9999,0.82,-9999,-9999,81,61,77
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270402,-9999,-9999,0,-9999,-9999,81,64,79
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270403,-9999,-9999,0,-9999,-9999,85,65,74
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270404,-9999,-9999,0,-9999,-9999,85,64,77
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270405,-9999,-9999,0,-9999,-9999,85,66,78
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270406,-9999,-9999,0,-9999,-9999,86,70,79
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270407,-9999,-9999,0,-9999,-9999,87,64,81
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270408,-9999,-9999,0,-9999,-9999,84,62,79
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270409,-9999,-9999,0,-9999,-9999,84,61,77
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270410,-9999,-9999,0,-9999,-9999,84,64,77
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270411,-9999,-9999,0,-9999,-9999,84,68,78
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270412,-9999,-9999,0,-9999,-9999,85,60,80
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270413,-9999,-9999,0,-9999,-9999,84,61,78
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270414,-9999,-9999,0,-9999,-9999,84,62,75
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270415,-9999,-9999,0,-9999,-9999,85,63,80
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270416,-9999,-9999,0,-9999,-9999,85,60,78
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270417,-9999,-9999,0,-9999,-9999,86,62,80
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270418,-9999,-9999,0,-9999,-9999,87,62,80
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270419,-9999,-9999,0,-9999,-9999,87,62,78
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270420,-9999,-9999,0,-9999,-9999,88,62,78
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270421,-9999,-9999,0,-9999,-9999,85,60,77
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270422,-9999,-9999,0,-9999,-9999,82,65,78
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270423,-9999,-9999,0.41,-9999,-9999,85,65,73
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270424,-9999,-9999,0,-9999,-9999,84,65,75
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270425,-9999,-9999,0,-9999,-9999,86,62,77
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270426,-9999,-9999,0,-9999,-9999,82,65,78
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270427,-9999,-9999,0,-9999,-9999,83,64,75
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270428,-9999,-9999,0,-9999,-9999,84,65,77
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270429,-9999,-9999,0,-9999,-9999,85,65,79
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270430,-9999,-9999,0,-9999,-9999,85,65,79
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270501,-9999,-9999,0,-9999,-9999,82,64,77
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270502,-9999,-9999,0,-9999,-9999,84,65,79
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270503,-9999,-9999,0,-9999,-9999,85,64,81
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270504,-9999,-9999,0,-9999,-9999,85,65,80
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270505,-9999,-9999,0,-9999,-9999,85,66,78
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270506,-9999,-9999,0,-9999,-9999,86,70,81
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270507,-9999,-9999,0.37,-9999,-9999,87,65,81
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270508,-9999,-9999,0,-9999,-9999,87,65,80
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270509,-9999,-9999,0.52,-9999,-9999,87,66,80
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270510,-9999,-9999,0.71,-9999,-9999,87,68,75
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270511,-9999,-9999,0,-9999,-9999,86,68,82
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270512,-9999,-9999,0,-9999,-9999,86,72,85
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270513,-9999,-9999,0,-9999,-9999,87,71,84
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270514,-9999,-9999,0,-9999,-9999,88,72,82
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270515,-9999,-9999,0,-9999,-9999,87,69,80
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270516,-9999,-9999,0,-9999,-9999,82,64,78
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270517,-9999,-9999,0,-9999,-9999,79,58,76
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270518,-9999,-9999,0,-9999,-9999,83,59,74
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270519,-9999,-9999,0,-9999,-9999,87,62,79
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270520,-9999,-9999,0,-9999,-9999,89,63,83
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270521,-9999,-9999,0,-9999,-9999,91,72,86
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270522,-9999,-9999,0,-9999,-9999,90,70,84
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270523,-9999,-9999,0,-9999,-9999,91,71,84
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270524,-9999,-9999,0,-9999,-9999,91,72,85
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270525,-9999,-9999,0,-9999,-9999,87,68,82
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270526,-9999,-9999,0,-9999,-9999,88,69,85
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270527,-9999,-9999,0,-9999,-9999,89,70,85
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270528,-9999,-9999,0,-9999,-9999,89,71,84
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270529,-9999,-9999,0,-9999,-9999,90,72,85
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270530,-9999,-9999,0,-9999,-9999,91,73,87
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270531,-9999,-9999,0,-9999,-9999,90,72,85
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270601,-9999,-9999,0,-9999,-9999,90,71,86
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270602,-9999,-9999,0,-9999,-9999,91,72,85
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270603,-9999,-9999,0,-9999,-9999,88,74,84
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270604,-9999,-9999,0,-9999,-9999,89,73,86
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270605,-9999,-9999,0,-9999,-9999,90,73,86
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270606,-9999,-9999,0,-9999,-9999,93,73,87
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270607,-9999,-9999,0.62,-9999,-9999,88,71,76
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270608,-9999,-9999,0.13,-9999,-9999,87,71,81
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270609,-9999,-9999,0.61,-9999,-9999,88,70,81
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270610,-9999,-9999,0,-9999,-9999,89,71,81
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270611,-9999,-9999,0,-9999,-9999,90,72,84
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270612,-9999,-9999,0,-9999,-9999,90,72,85
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270613,-9999,-9999,0,-9999,-9999,90,72,84
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270614,-9999,-9999,0,-9999,-9999,90,74,87
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270615,-9999,-9999,0,-9999,-9999,90,76,87
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270616,-9999,-9999,0,-9999,-9999,91,72,86
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270617,-9999,-9999,0,-9999,-9999,92,74,88
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270618,-9999,-9999,0,-9999,-9999,92,74,86
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270619,-9999,-9999,0,-9999,-9999,91,74,86
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270620,-9999,-9999,0.38,-9999,-9999,92,73,82
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270621,-9999,-9999,0,-9999,-9999,92,72,82
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270622,-9999,-9999,0.21,-9999,-9999,90,74,81
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270623,-9999,-9999,0.25,-9999,-9999,91,73,80
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270624,-9999,-9999,0.05,-9999,-9999,90,72,88
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270625,-9999,-9999,0.08,-9999,-9999,90,73,87
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270626,-9999,-9999,0.53,-9999,-9999,92,72,88
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270627,-9999,-9999,0.3,-9999,-9999,88,71,86
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270628,-9999,-9999,0,-9999,-9999,89,74,88
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270629,-9999,-9999,0,-9999,-9999,91,78,87
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270630,-9999,-9999,0,-9999,-9999,92,74,86
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270701,-9999,-9999,0,-9999,-9999,95,76,90
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270702,-9999,-9999,0,-9999,-9999,90,76,87
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270703,-9999,-9999,0,-9999,-9999,90,76,89
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270704,-9999,-9999,0,-9999,-9999,92,76,87
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270705,-9999,-9999,0,-9999,-9999,93,74,89
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270706,-9999,-9999,0.3,-9999,-9999,89,72,87
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270707,-9999,-9999,0.33,-9999,-9999,88,71,86
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270708,-9999,-9999,0.6,-9999,-9999,88,72,85
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270709,-9999,-9999,0.05,-9999,-9999,96,76,90
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270710,-9999,-9999,0,-9999,-9999,100,75,92
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270711,-9999,-9999,1.94,-9999,-9999,97,69,87
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270712,-9999,-9999,0.15,-9999,-9999,96,70,86
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270713,-9999,-9999,0,-9999,-9999,93,71,85
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270714,-9999,-9999,1.8,-9999,-9999,91,70,89
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270715,-9999,-9999,0,-9999,-9999,90,73,81
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270716,-9999,-9999,0.2,-9999,-9999,88,78,85
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270717,-9999,-9999,0.01,-9999,-9999,90,73,83
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270718,-9999,-9999,1.15,-9999,-9999,88,72,82
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270719,-9999,-9999,0.7,-9999,-9999,87,72,80
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270720,-9999,-9999,0.2,-9999,-9999,90,71,84
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270721,-9999,-9999,0.8,-9999,-9999,89,74,82
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270722,-9999,-9999,0.05,-9999,-9999,90,79,80
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270723,-9999,-9999,0.05,-9999,-9999,89,73,83
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270724,-9999,-9999,0,-9999,-9999,90,74,82
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270725,-9999,-9999,0,-9999,-9999,91,74,88
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270726,-9999,-9999,0,-9999,-9999,90,75,85
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270727,-9999,-9999,0,-9999,-9999,91,74,82
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270728,-9999,-9999,0.2,-9999,-9999,94,74,80
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270729,-9999,-9999,0,-9999,-9999,89,70,82
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270730,-9999,-9999,0,-9999,-9999,92,73,81
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270731,-9999,-9999,0,-9999,-9999,91,73,82
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270801,-9999,-9999,0,-9999,-9999,90,74,85
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270802,-9999,-9999,0,-9999,-9999,92,74,88
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270803,-9999,-9999,0.85,-9999,-9999,92,73,85
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270804,-9999,-9999,0.15,-9999,-9999,92,75,85
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270805,-9999,-9999,0.7,-9999,-9999,91,74,81
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270806,-9999,-9999,0,-9999,-9999,92,74,89
GHCND:USC00082850,EVERGLADES FL US,1.8,25.85,-81.383333,19270807,-9999,-9999,1.65,-9999,-9999,91,70,79
